WBGene00000718	9	4	5
WBGene00000719	17	9	8
WBGene00000720	99	52	48
WBGene00000721	0	0	0
WBGene00000722	39	22	17
WBGene00000723	9	4	5
WBGene00000724	1	1	0
WBGene00000725	5	3	2
WBGene00000726	51	21	31
WBGene00000727	8	5	3
WBGene00000728	23	13	10
WBGene00000729	7	3	4
WBGene00000730	8	5	4
WBGene00000731	134	82	74
WBGene00000732	60	31	29
WBGene00000733	614	310	306
WBGene00000734	31	19	12
WBGene00000735	21	13	8
WBGene00000736	8	5	3
WBGene00000766	1058	539	524
WBGene00000776	17036	8402	8635
WBGene00000781	25433	12909	12527
WBGene00000782	506	250	256
WBGene00000783	644	318	327
WBGene00000784	9552	5629	5308
WBGene00000785	3796	1878	1920
WBGene00000789	1575	801	780
WBGene00000795	482	342	304
WBGene00000802	27070	14085	13923
WBGene00000813	2945	1518	1427
WBGene00000838	7440	3761	3679
WBGene00000840	3113	1585	1546
WBGene00000859	0	0	0
WBGene00000860	1	1	0
WBGene00000861	2	1	1
WBGene00000862	11	21	10
WBGene00000868	21796	10894	10910
WBGene00000876	3433	1740	1695
WBGene00000877	2477	1228	1250
WBGene00000879	4973	2445	2564
WBGene00000883	35482	17790	17741
WBGene00000893	21	12	9
WBGene00000907	15	8	7
WBGene00000915	69463	35155	34757
WBGene00000920	35	16	19
WBGene00000936	102	43	59
WBGene00000940	1510	743	767
WBGene00000951	46	21	25
WBGene00000955	64	31	37
WBGene00000976	1984	1024	963
WBGene00000977	232	124	108
WBGene00000978	21	13	8
WBGene00000979	31	10	22
WBGene00000980	585	284	309
WBGene00000981	361	181	187
WBGene00000982	796	382	417
WBGene00000983	365	184	186
WBGene00000984	422	208	222
WBGene00000985	3705	1969	1842
WBGene00000986	88	38	54
WBGene00000987	1605	783	825
WBGene00001021	319	158	161
WBGene00001037	8273	4156	4125
WBGene00001040	2450	1255	1199
WBGene00001043	2519	1291	1232
WBGene00001053	76	46	30
WBGene00001054	84	55	33
WBGene00001062	0	0	0
WBGene00001073	3941	2089	1855
WBGene00001080	3025	1495	1531
WBGene00001088	3082	1527	1557
WBGene00001089	777	403	374
WBGene00001095	868	444	425
WBGene00001109	9	5	4
WBGene00001110	1653	865	791
WBGene00001137	21037	10705	10354
WBGene00001150	75	40	38
WBGene00001152	242	139	160
WBGene00001161	2537	1230	1310
WBGene00001170	38	22	23
WBGene00001171	49	22	27
WBGene00001172	1393	686	708
WBGene00001177	1783	890	897
WBGene00001178	672	353	319
WBGene00001179	677	360	342
WBGene00001210	34	17	17
WBGene00001211	12	6	6
WBGene00001233	2166	1139	1040
WBGene00001248	172	87	86
WBGene00001258	6810	3337	3477
WBGene00001303	3243	1625	1619
WBGene00001310	1	0	1
WBGene00001311	18	14	4
WBGene00001345	360	283	193
WBGene00001374	96	39	59
WBGene00001387	1189	625	607
WBGene00001388	23	12	11
WBGene00001389	79	72	50
WBGene00001397	1733	889	851
WBGene00001399	472	243	231
WBGene00001406	534	262	272
WBGene00001423	13435	6759	6683
WBGene00001428	224	122	106
WBGene00001429	19	8	11
WBGene00001431	6834	3567	3280
WBGene00001449	484	255	229
WBGene00001464	54	36	18
WBGene00001466	39	31	22
WBGene00001475	263	127	146
WBGene00001479	480	240	241
WBGene00001480	393	178	215
WBGene00001482	1267	657	610
WBGene00001485	1875	991	885
WBGene00001493	3327	1604	1744
WBGene00001496	3054	1715	1665
WBGene00001500	429	216	213
WBGene00001506	2	2	0
WBGene00001508	205	106	100
WBGene00001513	4459	2277	2183
WBGene00001519	60	21	39
WBGene00001526	2760	1347	1413
WBGene00001533	5	3	2
WBGene00001534	11	4	8
WBGene00001539	4	2	2
WBGene00001540	4	2	3
WBGene00001545	7	4	3
WBGene00001547	88	48	40
WBGene00001552	15	10	5
WBGene00001553	17	14	7
WBGene00001554	6	5	6
WBGene00001563	3851	1960	1905
WBGene00001564	16104	8078	8028
WBGene00001578	645	344	301
WBGene00001581	968	477	493
WBGene00001591	658	334	324
WBGene00001593	18	12	6
WBGene00001616	61	49	25
WBGene00001629	1494	777	722
WBGene00001632	3537	1812	1726
WBGene00001645	5063	2557	2508
WBGene00001646	109	48	61
WBGene00001663	72	47	50
WBGene00001664	14	3	11
WBGene00001665	25	12	13
WBGene00001670	3	2	1
WBGene00001671	33	20	13
WBGene00001672	38	25	13
WBGene00001675	38	18	20
WBGene00001691	8	4	4
WBGene00001694	92	47	45
WBGene00001695	24	13	11
WBGene00001697	2	5	0
WBGene00001698	3	2	1
WBGene00001700	15	16	11
WBGene00001701	5	5	3
WBGene00001706	1	0	1
WBGene00001710	13	9	5
WBGene00001711	5	7	1
WBGene00001712	8	3	5
WBGene00001714	17	8	9
WBGene00001716	25	17	8
WBGene00001717	6	0	6
WBGene00001718	8	8	5
WBGene00001719	76	147	68
WBGene00001721	1	0	1
WBGene00001722	4	2	3
WBGene00001723	28	17	18
WBGene00001726	49	26	36
WBGene00001727	9	5	4
WBGene00001732	0	1	0
WBGene00001736	3	1	2
WBGene00001737	4	5	0
WBGene00001738	1	0	1
WBGene00001739	0	0	0
WBGene00001747	5522	2756	2769
WBGene00001758	193	85	108
WBGene00001769	15	6	9
WBGene00001770	138	79	59
WBGene00001771	9	2	7
WBGene00001781	24	12	12
WBGene00001785	0	0	0
WBGene00001786	18	10	8
WBGene00001789	36	16	20
WBGene00001792	60	35	25
WBGene00001808	765	390	402
WBGene00001813	2101	1029	1077
WBGene00001817	417	204	213
WBGene00001829	9458	4819	4645
WBGene00001830	7031	3568	3468
WBGene00001834	6222	3134	3093
WBGene00001842	23	9	14
WBGene00001851	2995	1525	1471
WBGene00001852	774	412	362
WBGene00001855	7344	3666	3682
WBGene00001857	10	2	8
WBGene00001864	594	294	300
WBGene00001874	4833	2421	2414
WBGene00001875	14	8	6
WBGene00001876	12	8	4
WBGene00001877	18	11	7
WBGene00001878	6	3	7
WBGene00001879	9	4	5
WBGene00001880	26	18	8
WBGene00001881	10	4	6
WBGene00001882	8	4	4
WBGene00001891	2	2	0
WBGene00001892	3	0	3
WBGene00001893	0	0	0
WBGene00001894	0	0	0
WBGene00001895	0	0	0
WBGene00001896	0	0	1
WBGene00001901	0	0	0
WBGene00001902	0	0	0
WBGene00001909	883	428	455
WBGene00001910	1238	621	617
WBGene00001911	864	433	453
WBGene00001913	0	0	0
WBGene00001915	717	395	322
WBGene00001923	0	0	0
WBGene00001924	0	0	0
WBGene00001925	0	0	0
WBGene00001926	0	0	0
WBGene00001927	0	0	0
WBGene00001928	0	0	0
WBGene00001954	5	4	3
WBGene00001978	4994	2562	2433
WBGene00001986	28	26	19
WBGene00001987	19	7	12
WBGene00001991	55	28	27
WBGene00002010	21786	11162	10695
WBGene00002015	0	0	1
WBGene00002016	256	126	130
WBGene00002017	0	1	0
WBGene00002018	300	165	135
WBGene00002019	0	0	0
WBGene00002020	0	0	2
WBGene00002021	480	348	244
WBGene00002036	7575	3786	3796
WBGene00002055	114	63	51
WBGene00002061	7505	3824	3710
WBGene00002072	4919	2423	2499
WBGene00002078	20125	10014	10193
WBGene00002093	35	55	31
WBGene00002118	13	5	8
WBGene00002132	168	94	89
WBGene00002133	316	161	156
WBGene00002148	4689	2306	2389
WBGene00002211	55	24	31
WBGene00002215	1476	756	722
WBGene00002241	3196	1621	1585
WBGene00002246	65	34	32
WBGene00002250	7610	3789	3822
WBGene00002256	912	453	459
WBGene00002259	97	51	46
WBGene00002260	29	12	18
WBGene00002263	30949	15721	15237
WBGene00002273	1100	545	556
WBGene00002632	1145	586	560
WBGene00002637	12711	6412	6304
WBGene00002985	6425	3191	3252
WBGene00003011	648	330	324
WBGene00003025	4334	2167	2174
WBGene00003031	26	16	10
WBGene00003039	0	0	0
WBGene00003057	14	12	2
WBGene00003065	1412	613	800
WBGene00003075	29	17	14
WBGene00003079	766	407	360
WBGene00003088	0	0	0
WBGene00003090	4991	2432	2561
WBGene00003091	1417	712	706
WBGene00003092	104	48	56
WBGene00003096	21162	10592	10596
WBGene00003114	1	0	1
WBGene00003143	180	214	98
WBGene00003155	11006	5519	5670
WBGene00003159	14143	6937	7228
WBGene00003160	3859	1939	1924
WBGene00003164	1849	914	943
WBGene00003165	95	46	71
WBGene00003173	30	14	16
WBGene00003222	4475	2245	2231
WBGene00003235	365	166	205
WBGene00003242	2580	1277	1312
WBGene00003248	53	25	28
WBGene00003289	0	0	0
WBGene00003298	1	1	0
WBGene00003315	0	1	0
WBGene00003317	0	0	0
WBGene00003335	0	0	0
WBGene00003344	0	0	0
WBGene00003347	0	0	0
WBGene00003349	2	2	2
WBGene00003350	0	0	0
WBGene00003351	0	0	0
WBGene00003353	0	0	0
WBGene00003356	0	11	7
WBGene00003361	0	0	0
WBGene00003374	613	309	323
WBGene00003385	133	102	105
WBGene00003386	50	23	33
WBGene00003395	4909	2458	2453
WBGene00003405	4831	2477	2356
WBGene00003413	5393	2754	2642
WBGene00003473	972	481	494
WBGene00003474	521	249	273
WBGene00003479	2509	1292	1217
WBGene00003507	1078	518	561
WBGene00003509	982	470	513
WBGene00003515	1163	596	568
WBGene00003521	0	0	0
WBGene00003522	94	46	48
WBGene00003528	215	110	106
WBGene00003535	0	0	0
WBGene00003536	0	0	0
WBGene00003537	1	0	1
WBGene00003538	0	0	0
WBGene00003539	1182	612	570
WBGene00003540	18	9	11
WBGene00003541	12	5	7
WBGene00003543	2	2	0
WBGene00003549	55	28	27
WBGene00003550	50	29	21
WBGene00003556	0	0	0
WBGene00003566	532	298	263
WBGene00003567	680	328	354
WBGene00003570	8	5	3
WBGene00003573	123	64	59
WBGene00003574	89	54	42
WBGene00003575	11	8	5
WBGene00003579	95	56	39
WBGene00003591	29	44	18
WBGene00003611	377	192	185
WBGene00003612	422	210	212
WBGene00003614	31	14	17
WBGene00003617	117	65	52
WBGene00003632	165	81	84
WBGene00003634	56	36	30
WBGene00003637	851	409	452
WBGene00003640	79	50	29
WBGene00003641	3	1	2
WBGene00003642	2	0	2
WBGene00003643	14	9	7
WBGene00003644	16	5	11
WBGene00003645	133	62	71
WBGene00003646	120	65	55
WBGene00003647	121	67	54
WBGene00003648	56	24	32
WBGene00003649	50	24	26
WBGene00003650	12	26	7
WBGene00003653	24	15	15
WBGene00003655	276	146	131
WBGene00003658	951	499	453
WBGene00003660	317	152	165
WBGene00003669	97	46	51
WBGene00003673	24	12	12
WBGene00003674	222	111	111
WBGene00003676	1065	542	528
WBGene00003680	170	79	91
WBGene00003683	16	5	11
WBGene00003684	72	34	39
WBGene00003685	389	179	210
WBGene00003686	87	44	43
WBGene00003688	51	23	28
WBGene00003689	59	26	33
WBGene00003691	26	164	153
WBGene00003692	132	59	76
WBGene00003693	79	39	40
WBGene00003696	83	39	44
WBGene00003697	89	47	42
WBGene00003698	21	16	16
WBGene00003700	119	62	57
WBGene00003701	2	1	1
WBGene00003702	43	20	23
WBGene00003704	484	235	261
WBGene00003705	41	18	23
WBGene00003706	75	33	47
WBGene00003707	151	76	75
WBGene00003708	1	1	0
WBGene00003713	24	8	16
WBGene00003714	7	4	3
WBGene00003715	33	17	16
WBGene00003716	98	51	47
WBGene00003717	5	2	3
WBGene00003718	84	33	51
WBGene00003719	58	25	33
WBGene00003720	176	103	98
WBGene00003721	119	61	58
WBGene00003722	86	47	39
WBGene00003723	83	51	32
WBGene00003724	137	68	69
WBGene00003725	130	63	67
WBGene00003726	80	62	56
WBGene00003731	130	58	73
WBGene00003738	1210	615	597
WBGene00003747	146	70	76
WBGene00003751	119	55	66
WBGene00003762	81	49	35
WBGene00003763	36	22	14
WBGene00003764	57	24	33
WBGene00003765	895	476	419
WBGene00003766	272	122	150
WBGene00003767	314	163	151
WBGene00003768	69	28	41
WBGene00003769	425	219	206
WBGene00003771	310	165	145
WBGene00003775	24	30	11
WBGene00003786	6640	3378	3281
WBGene00003812	834	394	441
WBGene00003816	32	17	16
WBGene00003830	3664	1901	1765
WBGene00003834	4600	2509	2480
WBGene00003835	1252	638	630
WBGene00003838	4	35	21
WBGene00003844	1720	864	859
WBGene00003849	30	12	18
WBGene00003850	28	17	11
WBGene00003861	92	45	51
WBGene00003865	15264	7691	7575
WBGene00003886	32	26	18
WBGene00003916	4657	2350	2315
WBGene00003919	2929	1459	1471
WBGene00003922	4537	2288	2249
WBGene00003923	4188	2208	1986
WBGene00003927	5038	2509	2532
WBGene00003937	4	2	3
WBGene00003954	379	242	227
WBGene00003959	65	40	27
WBGene00003982	4325	2237	2089
WBGene00003994	7434	3810	3630
WBGene00004003	355	177	179
WBGene00004013	202	95	108
WBGene00004026	30	10	20
WBGene00004032	4511	2487	2492
WBGene00004037	202	96	107
WBGene00004053	2160	1087	1107
WBGene00004060	3085	1555	1532
WBGene00004062	1245	603	643
WBGene00004064	2207	1136	1086
WBGene00004078	20739	10350	10400
WBGene00004083	333	168	166
WBGene00004092	35	25	11
WBGene00004098	0	0	0
WBGene00004099	3	1	2
WBGene00004104	39	20	19
WBGene00004107	2	0	2
WBGene00004119	570	283	287
WBGene00004130	2337	1185	1180
WBGene00004136	4874	2379	2496
WBGene00004138	4634	2413	2226
WBGene00004139	65	30	35
WBGene00004144	96	49	47
WBGene00004146	4	3	7
WBGene00004150	71	31	40
WBGene00004151	175	94	81
WBGene00004152	3808	1921	1891
WBGene00004153	2	1	1
WBGene00004173	349	186	163
WBGene00004176	6	3	3
WBGene00004177	7	4	3
WBGene00004195	226	108	118
WBGene00004203	4211	2147	2070
WBGene00004206	1448	741	709
WBGene00004211	10	22	5
WBGene00004216	61	82	35
WBGene00004229	57	21	36
WBGene00004230	24	17	8
WBGene00004236	442	210	232
WBGene00004248	1468	863	832
WBGene00004256	282	135	147
WBGene00004258	12765	6471	6299
WBGene00004266	6281	3085	3198
WBGene00004296	6908	3448	3464
WBGene00004308	1418	717	710
WBGene00004320	3292	1700	1594
WBGene00004323	3196	1650	1547
WBGene00004328	12	8	7
WBGene00004336	12441	6135	6405
WBGene00004337	9374	4812	4564
WBGene00004358	1023	533	491
WBGene00004359	40	23	17
WBGene00004364	171	86	85
WBGene00004373	7106	3574	3555
WBGene00004384	2203	1079	1126
WBGene00004395	191	121	86
WBGene00004405	4781	2436	2386
WBGene00004413	19415	10006	9465
WBGene00004422	24203	12102	12123
WBGene00004442	7908	4035	3935
WBGene00004452	11571	5600	5983
WBGene00004453	9796	5227	4774
WBGene00004457	395	209	199
WBGene00004485	16939	8541	8487
WBGene00004496	6866	3617	3256
WBGene00004499	14964	7716	7261
WBGene00004501	7691	3893	3800
WBGene00004502	8187	4309	3974
WBGene00004738	7271	3624	3649
WBGene00004740	128	67	61
WBGene00004747	4153	2091	2071
WBGene00004748	2	2	0
WBGene00004754	4324	2198	2158
WBGene00004759	5728	2923	2806
WBGene00004766	2470	1240	1232
WBGene00004767	5962	3029	2937
WBGene00004768	4706	2319	2391
WBGene00004793	27	22	6
WBGene00004795	2619	1277	1345
WBGene00004806	4617	2384	2265
WBGene00004809	530	272	258
WBGene00004810	464	240	224
WBGene00004811	24	21	16
WBGene00004812	0	0	0
WBGene00004813	1906	948	964
WBGene00004817	106	54	52
WBGene00004820	782	378	405
WBGene00004830	128	69	59
WBGene00004855	6740	3436	3305
WBGene00004882	2334	1167	1167
WBGene00004897	4347	2099	2267
WBGene00004898	321	152	170
WBGene00004909	11	5	6
WBGene00004910	148	66	82
WBGene00004917	4468	2196	2274
WBGene00004923	103	57	46
WBGene00004925	170	78	92
WBGene00004928	199	103	96
WBGene00004947	2877	1393	1492
WBGene00004964	2	1	1
WBGene00004975	2096	1030	1067
WBGene00004984	23320	12010	11428
WBGene00004997	35	13	22
WBGene00005001	243	123	147
WBGene00005004	2	1	1
WBGene00005005	0	0	0
WBGene00005006	1969	996	1002
WBGene00005018	677	353	326
WBGene00005022	5718	2929	2808
WBGene00005024	2124	1073	1051
WBGene00005082	5	6	3
WBGene00005087	0	0	3
WBGene00005089	5	2	3
WBGene00005093	0	0	0
WBGene00005094	0	0	0
WBGene00005095	2	2	0
WBGene00005096	1	0	1
WBGene00005097	0	0	0
WBGene00005098	8	1	7
WBGene00005099	0	0	0
WBGene00005100	0	0	0
WBGene00005102	0	0	0
WBGene00005103	1	1	0
WBGene00005104	0	0	0
WBGene00005105	1	1	0
WBGene00005106	2	0	2
WBGene00005107	0	0	0
WBGene00005108	0	0	0
WBGene00005109	0	0	0
WBGene00005110	18	10	8
WBGene00005111	2	1	1
WBGene00005112	0	0	0
WBGene00005113	4	1	4
WBGene00005127	3	8	1
WBGene00005137	0	0	0
WBGene00005138	0	0	0
WBGene00005139	2	0	2
WBGene00005140	0	0	0
WBGene00005145	0	0	0
WBGene00005147	7	2	5
WBGene00005148	0	0	0
WBGene00005182	0	0	0
WBGene00005183	0	0	0
WBGene00005184	1	1	0
WBGene00005185	1	1	0
WBGene00005186	1	0	1
WBGene00005187	1	1	0
WBGene00005188	0	0	0
WBGene00005189	18	9	11
WBGene00005190	0	0	0
WBGene00005191	18	9	9
WBGene00005192	0	0	0
WBGene00005195	0	0	0
WBGene00005196	3	3	1
WBGene00005197	4	2	2
WBGene00005198	0	0	14
WBGene00005199	0	0	0
WBGene00005200	1	0	1
WBGene00005201	1	0	1
WBGene00005202	0	0	0
WBGene00005203	0	0	0
WBGene00005204	0	0	0
WBGene00005210	1	0	1
WBGene00005211	0	0	0
WBGene00005212	0	0	0
WBGene00005213	0	0	0
WBGene00005214	0	0	0
WBGene00005215	2	0	2
WBGene00005216	0	0	0
WBGene00005217	3	3	0
WBGene00005218	3	2	1
WBGene00005219	4	4	1
WBGene00005222	3	1	2
WBGene00005223	1	0	1
WBGene00005224	0	0	0
WBGene00005225	0	0	0
WBGene00005227	0	0	0
WBGene00005228	70	36	34
WBGene00005229	1	0	1
WBGene00005230	0	0	0
WBGene00005231	0	0	0
WBGene00005232	0	0	0
WBGene00005233	0	0	0
WBGene00005234	2	1	1
WBGene00005235	3	4	1
WBGene00005236	0	0	2
WBGene00005240	2	1	1
WBGene00005241	14	8	6
WBGene00005242	8	3	5
WBGene00005243	2	1	1
WBGene00005245	4	3	1
WBGene00005246	5	2	3
WBGene00005247	0	0	0
WBGene00005248	0	0	0
WBGene00005249	0	0	0
WBGene00005251	2	2	0
WBGene00005252	0	0	0
WBGene00005253	0	0	0
WBGene00005254	0	0	0
WBGene00005255	3	0	3
WBGene00005256	3	2	1
WBGene00005257	0	0	1
WBGene00005258	2	1	1
WBGene00005259	0	0	0
WBGene00005260	0	0	0
WBGene00005261	0	0	0
WBGene00005268	0	0	0
WBGene00005269	2	1	1
WBGene00005270	1	1	0
WBGene00005275	0	0	0
WBGene00005276	0	0	0
WBGene00005277	2	1	1
WBGene00005278	0	0	1
WBGene00005279	1	1	0
WBGene00005284	0	0	0
WBGene00005295	2	2	0
WBGene00005296	2	4	0
WBGene00005297	1	1	0
WBGene00005298	4	4	0
WBGene00005299	2	2	0
WBGene00005300	0	0	0
WBGene00005301	0	0	0
WBGene00005302	1	0	1
WBGene00005303	0	0	0
WBGene00005304	2	1	2
WBGene00005305	0	0	0
WBGene00005306	0	0	0
WBGene00005307	3	1	2
WBGene00005308	2	1	1
WBGene00005309	2	1	1
WBGene00005310	4	1	3
WBGene00005312	2	1	1
WBGene00005313	0	0	0
WBGene00005314	0	0	0
WBGene00005315	0	0	0
WBGene00005316	0	0	0
WBGene00005317	0	0	0
WBGene00005320	0	0	0
WBGene00005321	0	0	0
WBGene00005322	0	0	0
WBGene00005323	0	0	0
WBGene00005325	0	1	0
WBGene00005326	1	1	1
WBGene00005327	2	1	1
WBGene00005328	1	1	0
WBGene00005329	0	0	0
WBGene00005330	1	0	1
WBGene00005331	1	0	1
WBGene00005332	3	1	2
WBGene00005333	0	0	0
WBGene00005334	0	0	0
WBGene00005335	0	0	0
WBGene00005336	2	1	1
WBGene00005337	0	0	0
WBGene00005338	0	0	0
WBGene00005339	0	0	0
WBGene00005340	1	0	1
WBGene00005341	0	1	0
WBGene00005342	1	1	0
WBGene00005343	0	0	0
WBGene00005344	1	0	1
WBGene00005346	4	3	1
WBGene00005347	0	0	0
WBGene00005348	1	0	1
WBGene00005349	3	1	2
WBGene00005350	3	2	1
WBGene00005351	0	0	0
WBGene00005353	7	5	2
WBGene00005354	1	0	1
WBGene00005355	1	0	1
WBGene00005356	1	0	1
WBGene00005357	0	0	0
WBGene00005358	0	0	0
WBGene00005359	0	0	0
WBGene00005360	0	0	0
WBGene00005361	1	1	0
WBGene00005362	1	1	0
WBGene00005363	1	0	1
WBGene00005364	0	0	0
WBGene00005365	0	0	0
WBGene00005366	1	1	0
WBGene00005367	0	0	0
WBGene00005368	0	0	0
WBGene00005369	0	0	0
WBGene00005370	1	1	0
WBGene00005371	1	1	0
WBGene00005372	1	0	1
WBGene00005373	0	0	0
WBGene00005374	0	0	0
WBGene00005375	0	0	0
WBGene00005376	0	0	0
WBGene00005377	1	0	1
WBGene00005378	0	0	0
WBGene00005379	5	2	3
WBGene00005381	0	0	0
WBGene00005382	2	2	0
WBGene00005383	1	0	1
WBGene00005384	0	0	0
WBGene00005385	0	0	0
WBGene00005386	0	0	0
WBGene00005387	2	1	1
WBGene00005388	6	2	4
WBGene00005389	4	3	1
WBGene00005390	0	0	0
WBGene00005391	0	0	0
WBGene00005392	1	0	1
WBGene00005393	0	0	0
WBGene00005394	1	0	1
WBGene00005395	0	0	0
WBGene00005396	0	0	0
WBGene00005397	0	0	0
WBGene00005398	0	0	0
WBGene00005399	1	0	1
WBGene00005400	0	0	0
WBGene00005401	0	0	0
WBGene00005402	0	0	0
WBGene00005403	5	0	5
WBGene00005404	1	0	1
WBGene00005405	0	0	0
WBGene00005406	0	0	0
WBGene00005407	0	0	0
WBGene00005409	1	0	1
WBGene00005410	0	0	0
WBGene00005411	0	0	0
WBGene00005412	0	0	0
WBGene00005413	0	0	0
WBGene00005414	0	0	0
WBGene00005415	0	0	0
WBGene00005416	0	0	0
WBGene00005417	2	0	2
WBGene00005418	0	4	4
WBGene00005419	0	0	0
WBGene00005420	2	0	2
WBGene00005421	2	1	1
WBGene00005422	19	11	8
WBGene00005423	2	1	1
WBGene00005424	0	0	0
WBGene00005425	0	0	0
WBGene00005426	1	1	0
WBGene00005427	48	32	31
WBGene00005428	1	0	1
WBGene00005429	0	0	0
WBGene00005431	0	0	0
WBGene00005437	3	0	3
WBGene00005438	0	0	0
WBGene00005439	0	0	0
WBGene00005440	1	1	0
WBGene00005441	0	0	0
WBGene00005442	0	0	0
WBGene00005443	0	0	0
WBGene00005444	78	36	42
WBGene00005445	0	0	0
WBGene00005446	1	1	0
WBGene00005447	2	2	0
WBGene00005448	0	0	0
WBGene00005449	1	0	1
WBGene00005450	0	0	0
WBGene00005451	0	0	0
WBGene00005452	1	1	0
WBGene00005453	0	0	0
WBGene00005454	0	0	0
WBGene00005455	1	1	0
WBGene00005457	0	0	0
WBGene00005458	1	0	1
WBGene00005459	0	0	0
WBGene00005460	1	0	1
WBGene00005461	0	0	0
WBGene00005462	0	0	0
WBGene00005463	0	0	0
WBGene00005464	0	0	0
WBGene00005465	0	0	0
WBGene00005466	1	1	0
WBGene00005467	0	0	0
WBGene00005468	7	0	7
WBGene00005469	5	4	3
WBGene00005470	0	0	0
WBGene00005471	0	0	0
WBGene00005472	0	0	0
WBGene00005473	0	0	0
WBGene00005474	5	4	1
WBGene00005475	6	3	3
WBGene00005476	0	0	0
WBGene00005477	5	3	2
WBGene00005478	0	0	0
WBGene00005480	0	0	0
WBGene00005481	0	1	0
WBGene00005482	1	1	0
WBGene00005483	0	1	0
WBGene00005484	0	0	0
WBGene00005485	0	0	0
WBGene00005486	0	0	0
WBGene00005488	2	1	1
WBGene00005489	0	0	0
WBGene00005490	0	0	0
WBGene00005491	0	0	0
WBGene00005492	0	0	0
WBGene00005493	1	1	0
WBGene00005494	1	0	1
WBGene00005495	0	0	0
WBGene00005496	0	0	0
WBGene00005497	0	0	0
WBGene00005498	3	1	2
WBGene00005499	0	0	0
WBGene00005500	3	0	3
WBGene00005502	0	0	0
WBGene00005503	5	2	3
WBGene00005504	0	0	0
WBGene00005505	1	0	1
WBGene00005506	2	1	1
WBGene00005507	0	0	0
WBGene00005508	0	0	0
WBGene00005511	3	3	0
WBGene00005513	3	1	2
WBGene00005514	4	3	1
WBGene00005515	0	0	0
WBGene00005516	1	1	0
WBGene00005518	0	0	0
WBGene00005519	0	0	0
WBGene00005521	0	0	0
WBGene00005522	0	0	0
WBGene00005530	3	36	22
WBGene00005532	2	3	0
WBGene00005533	2	1	2
WBGene00005534	1	0	1
WBGene00005535	7	2	5
WBGene00005536	0	0	0
WBGene00005537	0	0	0
WBGene00005538	1	0	1
WBGene00005539	0	0	0
WBGene00005547	3	3	0
WBGene00005576	0	0	0
WBGene00005577	1	1	0
WBGene00005578	0	0	0
WBGene00005579	0	0	0
WBGene00005580	12	7	5
WBGene00005581	0	0	0
